"","Name","long","lat"
"153",153,-123.849657610782,40.078122205146
"154",154,-123.547543455845,39.6811930144601
"155",155,-123.705856010559,39.7597774312885
"156",156,-123.554614407973,39.7325060880334
"157",157,-123.63057593012,39.7344639582322
"158",158,-123.786779868153,39.8802689926471
"159",159,-123.894981685593,40.0446143189185
"160",160,-123.558275106546,39.7732228483139
"161",161,-123.537098428197,39.6793220060386
"162",162,-123.715307286736,40.0936132430027
"163",163,-123.849859033421,40.033215764149
"164",164,-123.60924487744,39.8555104005818
"165",165,-123.552262373861,39.6572757641193
"166",166,-123.931245252286,40.0970317237508
"167",167,-123.691194887395,40.0533435020539
"168",168,-123.732788341766,39.827705163846
"169",169,-123.748006540988,39.8868729381039
"170",170,-123.52394296396,39.7618702177395
"171",171,-123.68129004745,40.0906361101573
"172",172,-123.637613875895,39.6775355172367
"173",173,-123.817634129312,40.2777733938274
"174",174,-123.668142427367,39.6708911175405
"175",175,-123.687264499981,39.9336546470163
"176",176,-123.838856116656,39.9120149138925
"177",177,-123.932663382746,40.3452284023555
"178",178,-123.916695074594,39.933539326773
"179",179,-123.858679412179,39.9439618875777
"180",180,-123.842267781659,40.259075750984
"181",181,-123.798435845153,40.0395972102122
"182",182,-123.632477140396,39.6670876446585
"183",183,-123.778543124846,40.0261312258561
"184",184,-123.758907356497,39.9612833912205
"185",185,-123.502791220417,39.6435111109876
"186",186,-123.609089325251,39.8161996992344
"187",187,-123.715914784274,39.9378605908662
"188",188,-123.793812955535,40.0570650848521
"189",189,-123.644357235509,39.7085773677998
"190",190,-123.49292903807,39.743387992631
"191",191,-123.557683850805,39.7129432325438
"192",192,-123.67189364764,39.9889152729839
"193",193,-123.658575580214,39.6896623688598
"194",194,-123.716249993441,40.021040947611
"195",195,-123.732452351525,40.1376127607701
"196",196,-123.636955386956,39.9003317689234
"197",197,-123.852634236476,39.9810597496061
"198",198,-123.770904734049,40.2223757008976
"199",199,-123.66480322742,39.8907308613827
"200",200,-123.784379392392,39.815718686018
"201",201,-123.860964594932,40.3119536777186
"202",202,-123.525723644556,39.7433175195379
"203",203,-123.89513586749,40.3019743352615
"204",204,-123.473655532055,39.7117448962544
"205",205,-123.688659169954,39.796849075126
"206",206,-123.559265219669,39.7388329677086
"207",207,-123.512375054844,39.664867622853
"208",208,-124.021186206775,40.3705586715835
"209",209,-123.72330708213,40.1060513685707
"210",210,-123.899843332972,40.1727921112444
"211",211,-123.754579213519,39.8957428556823
"212",212,-123.573583239056,39.835229488485
"213",213,-123.636415318759,39.7498766056718
"214",214,-123.553851213113,39.8048072067165
"215",215,-123.646673183217,39.7338731323247
"216",216,-123.565204947064,39.8219802145465
"217",217,-123.896645809119,39.9666315308513
"218",218,-123.656197961078,39.6806017238061
"219",219,-123.646068874194,39.8112974587372
"220",220,-123.801663663676,40.17871738364
"221",221,-123.546162921891,39.6617132668044
"222",222,-123.637744806287,39.7886306393262
"223",223,-123.584799916183,39.7110770593282
"224",224,-123.508055638572,39.6243121859974
"225",225,-123.858219273352,40.2891169602103
"226",226,-123.539998819345,39.6908241570223
"227",227,-123.778404210646,39.955739936693
"228",228,-123.83898592689,40.1684830836005
"229",229,-123.858765529247,40.0122323066278
"230",230,-123.853780439419,39.9980434498036
"231",231,-123.50521973486,39.7222460797352
"232",232,-123.915918587295,40.0843503775232
"233",233,-123.529287243527,39.7798044979301
"234",234,-123.523796385341,39.742375482077
"235",235,-123.706339598412,39.7776256478004
"236",236,-123.832877482446,40.2416160814991
"237",237,-123.809948793489,40.1195787903701
"238",238,-123.776247459183,39.7842008752459
"239",239,-123.89170316964,40.1031940343846
"240",240,-123.781494800989,40.0978246772636
"241",241,-123.615286426519,39.8358285885053
"242",242,-123.496375359617,39.8023830296341
"243",243,-123.638892526286,39.6724327549284
"244",244,-123.502628193082,39.6910832078895
"245",245,-123.873655629934,40.0163270171211
"246",246,-123.638732698833,39.9248065956459
"247",247,-123.969369297887,40.3366854297497
"248",248,-123.735260859262,39.7294351912433
"249",249,-123.829943911491,40.1142287441459
"250",250,-123.823232957891,40.2169150972268
"251",251,-123.804737792791,39.9635349610389
"252",252,-123.787438276131,40.1236876300023
"253",253,-123.838035672881,40.1370897856973
"254",254,-123.965717091154,40.2884061865611
"255",255,-123.746752341261,39.9740345912285
"256",256,-123.612794531512,39.6916850004558
"257",257,-123.762483320873,40.0438415916406
"258",258,-123.527680485549,39.7442803646003
"259",259,-123.59469982974,39.8017842903228
"260",260,-123.885303340972,40.1268243906952
"261",261,-123.723395606506,39.8773498346171
"262",262,-123.823850706552,39.9369642266495
"263",263,-123.919901735651,40.0639956167076
"264",264,-123.843951930824,40.1413276485397
"265",265,-123.773246902993,39.9341060466014
"266",266,-123.845350110648,40.1438865260416
"267",267,-123.63158079797,39.7069588214278
"268",268,-123.830280250996,39.9292756030242
"269",269,-123.970303983271,40.2288571280363
"270",270,-123.530456136535,39.7198596297361
"271",271,-123.939103328421,40.0931871548574
"272",272,-123.827086394295,40.1342304282092
"273",273,-123.764180992704,40.1673401005418
"274",274,-123.532431391878,39.6250554659848
"275",275,-123.526263240572,39.6851416299398
"276",276,-123.473911326232,39.6978947398515
"277",277,-123.692408182806,39.8456652645897
"278",278,-123.603649036595,39.7809684183253
"279",279,-123.721801403705,40.1478879409105
"280",280,-123.511449407324,39.6431480318378
"281",281,-123.736616447231,39.8400930220581
"282",282,-123.533858846258,39.7495707064814
"283",283,-123.71122573156,39.6982138800995
"284",284,-123.578413113815,39.7924790907525
"285",285,-123.500441976598,39.7536810482253
"286",286,-123.612581159111,39.7112392438881
"287",287,-123.575768107495,39.7614270214314
"288",288,-123.534756191192,39.8327264398321
"289",289,-123.689791388199,39.9309041448069
"290",290,-123.75908285149,39.8791674477847
"291",291,-123.534093420312,39.7411185265229
"292",292,-123.859976044225,39.9716390874108
"293",293,-123.584475039721,39.7573621963759
"294",294,-123.760177126986,40.1379183089508
"295",295,-123.884669613771,40.1540646483983
"296",296,-123.68099517648,39.7877650446198
"297",297,-123.650222097505,39.8280571322234
"298",298,-123.830387104162,39.9868807712892
"299",299,-123.617358142608,39.8515614631711
"300",300,-123.889847083057,40.0776142036658
"301",301,-123.68580073637,39.7507261931344
"302",302,-123.909667209622,39.9490243848434
"303",303,-123.880816954535,40.1212012272226
"304",304,-123.83839640609,40.2340675547731
"305",305,-123.683762298219,39.7362976337798
"306",306,-123.886799896944,39.9754043842335
"307",307,-123.623488213796,39.6935552397923
"308",308,-123.6240286757,40.0007279344022
"309",309,-123.885421912481,40.2733395199414
"310",310,-123.586219982174,39.806056491243
"311",311,-123.74167914208,39.8451410541802
"312",312,-123.842536008649,40.2827255722798
"313",313,-123.881046129712,40.0369641450785
"314",314,-123.636963357096,39.9943403476449
"315",315,-123.729610725703,40.1422848495445
"316",316,-123.639751429042,39.9882768445214
"317",317,-123.74049194741,40.1741804236536
"318",318,-123.982807957355,40.3049006174556
"319",319,-123.999944118927,40.3682106741657
"320",320,-123.908587232232,40.2201682590039
"321",321,-123.88264635173,40.016763014646
"322",322,-123.892772712762,39.9588386388155
"323",323,-123.964714355213,40.3346843477581
"324",324,-123.556378825467,39.7327382692234
"325",325,-123.592359066789,39.8156027851258
"326",326,-123.800550950301,40.1490799493628
"327",327,-123.825708691973,40.1327804146149
"328",328,-123.71774433629,40.1496198662113
"329",329,-123.851269446121,40.2699111110133
"330",330,-123.783536277501,40.23579410012
"331",331,-123.871771660817,40.1020666926867
"332",332,-123.810931302582,39.8857308747728
"333",333,-123.734179915536,39.7718474668415
"334",334,-123.80907857762,40.1436304461424
"335",335,-123.756584904892,39.8040025575515
"336",336,-123.886156181151,40.0676654343379
"337",337,-123.878121397601,39.9586096534958
"338",338,-123.885661539723,40.2170372682877
"339",339,-123.691278118797,39.8787733873739
"340",340,-123.780616297938,39.937711162317
"341",341,-123.836687499313,39.9465274078215
"342",342,-123.512407087459,39.7056609997736
"343",343,-123.828733962596,40.1809712719465
"344",344,-123.770546744612,40.1040787189968
"345",345,-123.605327872248,39.9545363922196
"346",346,-123.70012718687,40.1041349560485
"347",347,-124.013063460871,40.2885147634461
"348",348,-123.719767469458,39.8269844157829
"349",349,-123.971453675361,40.2383338044
"350",350,-123.80562318649,40.0617285802326
"351",351,-123.834158321537,40.0118566997048
"352",352,-123.800555132691,39.8970838676737
"353",353,-123.806322138531,39.9709037350898
"354",354,-123.686354031689,39.7967521951092
"355",355,-123.699160349167,39.8430717231199
"356",356,-123.97369475872,40.30773431488
"357",357,-123.629949344722,39.7507878542779
"358",358,-123.993996836444,40.3373706548644
"359",359,-123.738779918472,39.9968316405302
"360",360,-123.605634059453,39.7470878411291
"361",361,-123.682068255569,39.7979011459528
"362",362,-123.676521399291,39.9731358490555
"363",363,-123.859617494313,40.0275104215696
"364",364,-123.837930346278,39.9967977511892
"365",365,-123.956725550227,40.369226562633
"366",366,-123.64927018291,39.9146576375773
"367",367,-123.595019082282,39.8576697659346
"368",368,-123.534464439587,39.835258976239
"369",369,-123.850691345,40.2794330839658
"370",370,-123.728679870049,39.761395993718
"371",371,-124.039108220584,40.3693782715941
"372",372,-123.731788069873,40.059391323172
"373",373,-123.91178895005,40.1849235305479
"374",374,-123.649718971046,39.7240458268701
"375",375,-123.855189131168,40.2863911067493
"376",376,-123.859381724286,40.2290243688956
"377",377,-123.824331794779,40.2228344899796
"378",378,-123.683949722445,40.0890337721591
"379",379,-123.7618632075,39.9058372430868
"380",380,-123.836241321758,40.066464970796
"381",381,-123.951605157994,40.3432109214086
"382",382,-123.924102135115,40.2900036232155
"383",383,-123.671174436692,39.8817737409154
"384",384,-123.867672791087,40.0230319317858
"385",385,-123.83023684801,40.1368579779305
"386",386,-123.7875494473,40.1034636221946
"387",387,-123.860168384052,40.1871385727384
"388",388,-123.537437818475,39.7908039978156
"389",389,-123.704611227426,39.7390029534538
"390",390,-123.531138638732,39.81142864169
"391",391,-123.879952040833,39.9666071540563
"392",392,-123.796298778739,39.8901025670009
"393",393,-123.686168418553,39.9729169165673
"394",394,-123.796728364508,40.1544139307627
"395",395,-123.832045350708,40.1148473386363
"396",396,-123.944740835546,40.319663557782
"397",397,-123.547284999847,39.6170535910545
"398",398,-123.862762732064,40.178926143953
"399",399,-123.65159224078,39.8011330575529
"400",400,-123.50551648703,39.7092001611043
"401",401,-123.435230481932,39.6661604228241
"402",402,-123.914268422828,40.1140694897742
"403",403,-123.918644596794,40.0817510045327
"404",404,-123.577286019815,39.8280813077612
"405",405,-123.905161719084,40.0999222775136
"406",406,-123.892920871878,40.2141755158577
"407",407,-123.528457254312,39.6851060454976
"408",408,-123.826590340924,40.0671017139842
"409",409,-123.726854492551,40.1772199023595
"410",410,-123.971347024395,40.3078319044697
"411",411,-123.632468026951,40.0154378541323
"412",412,-123.729191434243,39.9314289710408
"413",413,-123.711584963482,40.1865646041306
"414",414,-123.758854255628,39.8352037651662
"415",415,-123.842044266107,40.058171528835
"416",416,-123.540858876485,39.7556912353164
"417",417,-123.759799143101,40.106313479828
"418",418,-123.63205242383,39.7394494970022
"419",419,-123.768219999525,40.0922088489174
"420",420,-123.959677093558,40.3642040217837
"421",421,-123.712178417846,39.824630625585
"422",422,-124.033757417312,40.3353344427511
"423",423,-123.832559776554,40.1740795096474
"424",424,-123.594766947626,39.746825192273
"425",425,-123.691358999654,39.7311533353826
"426",426,-123.890571562428,40.1809221423433
"427",427,-123.686164875009,39.922687126264
"428",428,-123.657988145428,39.6975306612451
"429",429,-123.852908721744,40.0310534233979
"430",430,-123.906965913424,40.0474802383682
"431",431,-123.726384965566,40.012479973842
"432",432,-123.73234063022,39.9879900794912
"433",433,-123.565722579582,39.6938102209551
"434",434,-123.575570651232,39.6046524690773
"435",435,-123.719322978016,40.0097809033097
"436",436,-123.632568631627,39.9453545710842
"437",437,-124.029372071769,40.2853988162378
"438",438,-123.532991327899,39.7982169476176
"439",439,-123.929889664102,40.1322777165183
"440",440,-123.854217415573,40.2786118062046
"441",441,-123.939909318908,40.3591780456957
"442",442,-123.752124986141,39.8831953649102
"443",443,-123.541706880147,39.8091008485711
"444",444,-123.889222472222,39.9845489938005
"445",445,-123.791192510178,40.0477211746338
"446",446,-124.019733227306,40.2810466253708
"447",447,-123.771786088958,39.906300436856
"448",448,-124.016190329996,40.3672844803676
"449",449,-123.430858769684,39.6625517893656
"450",450,-123.735691933557,39.939874621021
"451",451,-123.769820546271,39.8016671399791
"452",452,-123.622293240361,39.64914580565
"453",453,-123.762068426895,40.1665877467896
"454",454,-123.859515179014,40.2791814191796
"455",455,-123.804233882338,39.9618014530742
"456",456,-123.890285286609,40.1819753855154
"457",457,-123.779575133174,39.8969271946709
"458",458,-123.662181324994,39.7039282083205
"459",459,-123.748020710295,39.8502191999303
"460",460,-123.575944565761,39.6452447494257
"461",461,-123.534671770434,39.7383189970169
"462",462,-123.877469685471,40.2437853561996
"463",463,-123.631860154322,39.8029731757465
"464",464,-123.67388654511,40.03057370859
"465",465,-123.729321134913,39.941265110856
"466",466,-123.945074090295,40.2980062822304
"467",467,-123.90801113125,40.1043145837326
"468",468,-123.768653508567,40.0747351540877
"469",469,-123.761828573794,39.9207786607458
"470",470,-123.49610518963,39.6898734333011
"471",471,-123.731913810349,39.8220423592338
"472",472,-123.534643331333,39.7697205319658
"473",473,-123.54975546013,39.7728446596502
"474",474,-123.931756486364,40.3129319893472
"475",475,-123.681219281418,39.6993990826051
"476",476,-123.735264387974,39.8454166193616
"477",477,-123.614554536066,39.8935569629922
"478",478,-123.758904471306,40.0044240102681
"479",479,-123.781967162279,39.9486707705434
"480",480,-123.65366947599,39.7064735824639
"481",481,-123.668341075126,40.0371385886877
"482",482,-124.025604265152,40.2783268937934
"483",483,-123.793619917552,39.9994631645288
"484",484,-123.898571142576,40.1729996239917
"485",485,-123.722725296895,40.1308018286173
"486",486,-123.978272530128,40.3498138259802
"487",487,-123.906775894309,40.2671642924513
"488",488,-123.535219038775,39.798314224952
"489",489,-123.705711417738,40.1143108752289
"490",490,-123.616699788868,39.9613919880221
"491",491,-123.790566313921,40.2213660867135
"492",492,-123.571890974831,39.827395182157
"493",493,-123.75166459741,39.8989159687762
"494",494,-123.916076014872,40.0402951787494
"495",495,-123.82515468738,40.0596881834858
"496",496,-123.925419756124,40.289175474758
"497",497,-123.896563826302,40.0386763620301
"498",498,-123.754854925894,39.7984740633909
"499",499,-123.913802888743,40.0406140949593
"500",500,-123.61978212918,39.8470468975604
"501",501,-123.750174687178,39.9716248948755
"502",502,-123.825891423784,40.2437753879845
"503",503,-123.796420451403,39.943322390975
"504",504,-123.867483932478,39.9669787744323
"505",505,-123.966418878683,40.3334978127461
"506",506,-123.733256474828,39.7614482108165
"507",507,-123.529202079676,39.7462121227395
"508",508,-123.882855328608,40.1920182699614
"509",509,-123.860516577369,40.2821434811377
"510",510,-123.536578533428,39.6273215070211
"511",511,-123.881425814632,40.1954125000108
"512",512,-123.596374928868,39.7172782528564
"513",513,-123.584402694919,39.7484954002922
"514",514,-124.040277776665,40.3367071106507
"515",515,-123.682664439957,39.857874021033
"516",516,-123.735260502782,39.8412442806134
"517",517,-124.010234238827,40.3618987676719
"518",518,-123.790187085359,39.9599684641184
"519",519,-123.755783891438,39.9050485242438
"520",520,-123.645804538706,40.0578638174017
"521",521,-123.74144637827,39.9561621184247
"522",522,-123.632548749255,39.9139932540253
"523",523,-123.591573648019,39.7269370451461
"524",524,-123.576820466573,39.6241955636873
"525",525,-123.598697117522,39.7984902422576
"526",526,-123.849039032247,39.9576964073352
"527",527,-123.723050613552,39.9350703562104
"528",528,-123.762848654348,40.0358501473415
"529",529,-123.618281777484,39.7232973657581
"530",530,-123.631453051208,39.7878933584096
"531",531,-123.82704598195,40.2485718678349
"532",532,-123.858993429666,40.1312344346199
"533",533,-123.55281869882,39.785322013196
"534",534,-123.71128777321,40.0504779871671
"535",535,-123.835795693833,40.2837874891026
"536",536,-123.933907434586,40.3126563774589
"537",537,-123.86397805061,40.2299416083883
"538",538,-123.601523416612,39.8669880596435
"539",539,-123.721649156684,40.0565198464959
"540",540,-123.741807686091,40.197460988985
"541",541,-123.711708215099,39.8402460164995
"542",542,-123.725698353421,39.9273076401691
"543",543,-123.803677475565,40.0958221578176
"544",544,-123.781934995787,40.1783482020208
"545",545,-123.807812669903,40.1776904332413
"546",546,-123.857511663681,40.0861104985148
"547",547,-123.641497092421,39.7867897067687
"548",548,-123.810216721508,40.117798182953
"549",549,-123.712020555691,39.9675529205773
"550",550,-123.805499562239,39.9184481581099
"551",551,-123.801967227489,40.0655956375594
"552",552,-123.573354123329,39.6700721153136
"553",553,-123.779644279773,39.9564300045966
"554",554,-123.676626001867,39.8958855120567
"555",555,-123.895626928848,39.9841989329136
"556",556,-123.9346485253,40.2361815074563
"557",557,-123.799631876472,40.1163808327509
"558",558,-123.869858056515,40.2620215194042
"559",559,-123.752073443058,39.7782044675311
"560",560,-123.976738298889,40.2365309617534
"561",561,-123.630302177792,40.0018811347674
"562",562,-123.712368508574,39.9923391208826
"563",563,-123.67166850891,39.6550430818615
"564",564,-123.598717941779,39.6792712094081
"565",565,-123.978790001088,40.3623022731587
"566",566,-123.907542212091,40.0533009902767
"567",567,-123.95259455165,40.3422982871646
"568",568,-123.757306203269,40.003146128039
"569",569,-123.787363422952,40.2389129070421
"570",570,-124.055141924296,40.3329914718724
"571",571,-123.644580818499,39.7788960943747
"572",572,-123.755594842772,39.9020712181548
"573",573,-123.779106369824,39.9360887486404
"574",574,-123.786869232165,40.2361419299529
"575",575,-123.788941778834,40.0650215336863
"576",576,-123.579317624132,39.7629196580004
"577",577,-123.726838875576,40.1039945239358
"578",578,-123.627241860188,39.7421033749288
"579",579,-123.614412723556,39.7872178739128
"580",580,-123.851125908885,39.9793527515822
"581",581,-123.657295598277,40.040236084786
"582",582,-123.523559797619,39.6480901572547
"583",583,-124.063840522047,40.3176785609133
"584",584,-123.790156015204,39.9517796622584
"585",585,-123.995859411707,40.2815456199463
"586",586,-123.727425457245,40.0433286951132
"587",587,-123.467217568304,39.6851201465368
"588",588,-123.759708508472,39.8676017842957
"589",589,-123.769207989207,40.1929591134262
"590",590,-123.881784263181,40.2176279369603
"591",591,-123.606457028553,39.7604854996899
"592",592,-123.934633850061,39.9583788307795
"593",593,-124.024902365847,40.3466262033347
"594",594,-123.674533876794,39.7875244077927
"595",595,-123.671658648366,39.992425497906
"596",596,-123.515649528734,39.7578884739424
"597",597,-123.7850629695,40.045356211608
"598",598,-123.713785436728,40.1859692636032
"599",599,-123.630730752322,39.8317933047559
"600",600,-123.87138050552,40.0419933803238
"601",601,-123.760703679514,39.9073799469173
"602",602,-123.5060122015,39.727123708074
"603",603,-123.619726273008,39.6457143031235
"604",604,-123.657516441497,39.6791011094656
"605",605,-123.504609160263,39.6929696167471
"606",606,-123.791288884646,39.9484125282166
"607",607,-123.78866839377,40.0129478936868
"608",608,-123.674577578737,39.9740713514241
"609",609,-123.848828709317,39.9300056886386
"610",610,-123.919619804887,40.355285707366
"611",611,-123.936418930595,40.2413332253865
"612",612,-123.888082562205,40.2866870102786
"613",613,-123.926970642126,40.1009486507283
"614",614,-123.736068550651,39.9864413629928
"615",615,-123.838551234483,40.1950196026995
"616",616,-123.674618818764,40.0010513825714
"617",617,-123.717017404607,40.0967415169575
"618",618,-123.654034927113,39.7029276370421
"619",619,-123.833091832048,40.1714993784718
"620",620,-123.483386250065,39.65188436509
"621",621,-123.668431733533,39.6692317441873
"622",622,-123.940800400565,39.9571387513743
"623",623,-123.542772948221,39.7957779572231
"624",624,-123.678587788646,40.0754323976111
"625",625,-123.975455951128,40.2535663042202
"626",626,-123.710247885911,39.9790281958296
"627",627,-123.573209822781,39.8270368872139
"628",628,-123.4756664239,39.696853327905
"629",629,-123.969597848478,40.3331012076376
"630",630,-123.905206057699,40.0453003249983
"631",631,-123.865778569285,40.144604354559
"632",632,-123.729236974299,39.8244487513047
"633",633,-123.484831504986,39.7119306580466
"634",634,-123.93807518876,40.3517569982837
"635",635,-123.769499183972,40.1903639912477
"636",636,-123.930475870272,40.3507879924887
"637",637,-123.573897951008,39.760455498573
"638",638,-123.755060694919,39.7694170444645
"639",639,-123.618885920885,39.8461756701699
"640",640,-123.827431831076,40.2425117435227
"641",641,-123.735851354916,39.9485310025832
"642",642,-123.792274163416,40.0231295246356
"643",643,-123.670650483452,39.7279333474188
"644",644,-124.027198311413,40.2860533342776
"645",645,-123.914188762541,40.2381645729172
"646",646,-123.636434841667,39.8029997568238
"647",647,-123.587127150469,39.7109407447208
"648",648,-123.746953106942,39.8176210412973
"649",649,-123.528629716693,39.7978326303315
"650",650,-123.546754318,39.6234758184556
"651",651,-123.643281794624,39.770831984665
"652",652,-123.928884441256,40.3275520084212
"653",653,-123.789633037796,40.2586582772505
"654",654,-123.625407199638,39.9310435720648
"655",655,-123.783883545399,39.7910171976755
"656",656,-123.799258456678,39.9611491460962
"657",657,-123.676931383628,39.6889157422106
"658",658,-123.646544482226,39.7740104701781
"659",659,-123.728958013579,40.1319862954293
"660",660,-123.554692168272,39.7329533185119
"661",661,-123.537517519675,39.614837426747
"662",662,-123.522540240871,39.7968647841644
"663",663,-123.788117854373,40.1138533486228
"664",664,-123.795009879791,40.0536402215486
"665",665,-123.920331209062,40.3541422703427
"666",666,-123.76426006715,40.0757219930129
"667",667,-123.542886806645,39.7782476363209
"668",668,-123.783499847883,40.1670724767275
